处理时间,账号,文件名,文件类型,源文件路径,目标文件夹,文件大小,处理状态,触发方式,备注
2025-10-22 12:31:50,Edifier Official Shop,TEMU(Edifier Official Shop)发货面单费202502.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data fulfillment cost\TEMU(Edifier Official Shop)发货面单费202502.xlsx,,12848,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:50,Edifier Official Shop,TEMU(Edifier Official Shop)发货面单费202503.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data fulfillment cost\TEMU(Edifier Official Shop)发货面单费202503.xlsx,,11162,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:50,Edifier Official Shop,TEMU(Edifier Official Shop)发货面单费202504.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data fulfillment cost\TEMU(Edifier Official Shop)发货面单费202504.xlsx,,19537,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:50,Edifier Official Shop,TEMU(Edifier Official Shop)发货面单费202505.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data fulfillment cost\TEMU(Edifier Official Shop)发货面单费202505.xlsx,,17973,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:50,Edifier Official Shop,TEMU(Edifier Official Shop)发货面单费202507.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data fulfillment cost\TEMU(Edifier Official Shop)发货面单费202507.xlsx,,8992,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:50,Edifier Official Shop,TEMU (Edifier Official Shop) BillDetails 202506 全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data global\TEMU (Edifier Official Shop) BillDetails 202506 全球（除美国、欧洲）.xlsx,,22836,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:50,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202503-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data global\TEMU(Edifier Official Shop)BillDetails 202503-全球（除美国、欧洲）.xlsx,,44968,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:50,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202504-全球.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data global\TEMU(Edifier Official Shop)BillDetails 202504-全球.xlsx,,35664,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:50,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202505-全球（除美国、欧洲).xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data global\TEMU(Edifier Official Shop)BillDetails 202505-全球（除美国、欧洲).xlsx,,31779,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:50,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202507-全球（除美国、欧洲).xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data global\TEMU(Edifier Official Shop)BillDetails 202507-全球（除美国、欧洲).xlsx,,21684,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:50,Edifier Official Shop,TEMU (Edifier Official Shop) 订单明细 202506 全球（除美国、欧洲）.csv,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU (Edifier Official Shop) 订单明细 202506 全球（除美国、欧洲）.csv,,73337,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) 订单明细 202506 美国.csv,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU (Edifier Official Shop) 订单明细 202506 美国.csv,,14387,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)订单明细202501.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU(Edifier Official Shop)订单明细202501.xlsx,,40453,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)订单明细202502.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU(Edifier Official Shop)订单明细202502.xlsx,,31057,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)订单明细202503-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU(Edifier Official Shop)订单明细202503-全球（除美国、欧洲）.xlsx,,53784,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)订单明细202503-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU(Edifier Official Shop)订单明细202503-美国.xlsx,,27081,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)订单明细202504-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU(Edifier Official Shop)订单明细202504-全球（除美国、欧洲）.xlsx,,24015,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)订单明细202504-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU(Edifier Official Shop)订单明细202504-美国.xlsx,,24006,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)订单明细202505-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU(Edifier Official Shop)订单明细202505-全球（除美国、欧洲）.xlsx,,45989,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)订单明细202505-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU(Edifier Official Shop)订单明细202505-美国.xlsx,,25455,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)订单明细202507-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU(Edifier Official Shop)订单明细202507-全球（除美国、欧洲）.xlsx,,23865,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)订单明细202507-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data order details\TEMU(Edifier Official Shop)订单明细202507-美国.xlsx,,17554,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) 退货面单 202506.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data refund cost\TEMU (Edifier Official Shop) 退货面单 202506.xlsx,,11110,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)退货面单费202504.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data refund cost\TEMU(Edifier Official Shop)退货面单费202504.xlsx,,11897,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)退货面单费202505.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data refund cost\TEMU(Edifier Official Shop)退货面单费202505.xlsx,,4990,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)退货面单费202507.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data refund cost\TEMU(Edifier Official Shop)退货面单费202507.xlsx,,5221,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) BillDetails 202503-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us\TEMU (Edifier Official Shop) BillDetails 202503-美国.xlsx,,25746,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) BillDetails 202504-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us\TEMU (Edifier Official Shop) BillDetails 202504-美国.xlsx,,22497,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) BillDetails 202505-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us\TEMU (Edifier Official Shop) BillDetails 202505-美国.xlsx,,21222,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) BillDetails 202506 美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us\TEMU (Edifier Official Shop) BillDetails 202506 美国.xlsx,,20509,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202507-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us\TEMU(Edifier Official Shop)BillDetails 202507-美国.xlsx,,11140,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) BillDetails 202503-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU (Edifier Official Shop) BillDetails 202503-美国.xlsx,,25746,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) BillDetails 202504-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU (Edifier Official Shop) BillDetails 202504-美国.xlsx,,22497,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) BillDetails 202505-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU (Edifier Official Shop) BillDetails 202505-美国.xlsx,,21222,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) BillDetails 202506 全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU (Edifier Official Shop) BillDetails 202506 全球（除美国、欧洲）.xlsx,,22836,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU (Edifier Official Shop) BillDetails 202506 美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU (Edifier Official Shop) BillDetails 202506 美国.xlsx,,20509,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202501.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU(Edifier Official Shop)BillDetails 202501.xlsx,,101102,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202502.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU(Edifier Official Shop)BillDetails 202502.xlsx,,78096,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202503-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU(Edifier Official Shop)BillDetails 202503-全球（除美国、欧洲）.xlsx,,44968,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202504-全球.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU(Edifier Official Shop)BillDetails 202504-全球.xlsx,,35664,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202505-全球（除美国、欧洲).xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU(Edifier Official Shop)BillDetails 202505-全球（除美国、欧洲).xlsx,,31779,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202507-全球（除美国、欧洲).xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU(Edifier Official Shop)BillDetails 202507-全球（除美国、欧洲).xlsx,,21684,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,Edifier Official Shop,TEMU(Edifier Official Shop)BillDetails 202507-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Edifier Official Shop\raw data us and global\TEMU(Edifier Official Shop)BillDetails 202507-美国.xlsx,,11140,失败,定期扫描,未知账号: Edifier Official Shop
2025-10-22 12:31:51,EDIFIER Refurbished Official Shop,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\.WeDrive,,63,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:51,EDIFIER Refurbished Official Shop,all_profit.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\all_profit.xlsx,,32371,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:51,EDIFIER Refurbished Official Shop,global_profit.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\global_profit.xlsx,,15074,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:51,EDIFIER Refurbished Official Shop,temu_edifier_ref_profit.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\temu_edifier_ref_profit.xlsx,,46291635,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:51,EDIFIER Refurbished Official Shop,us_profit.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\us_profit.xlsx,,22127,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:51,EDIFIER Refurbished Official Shop,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\2024\.WeDrive,,68,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:51,EDIFIER Refurbished Official Shop,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\2024\202411\.WeDrive,,75,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:51,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202411.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\2024\202411\TEMU(EDIFIER Refurbished Official Shop)BillDetails202411.xlsx,,14257,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:51,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)发货面单费202411.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\2024\202411\TEMU(EDIFIER Refurbished Official Shop)发货面单费202411.xlsx,,7123,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
